epoch,acc,loss,val_acc,val_loss
45,0.9676309823989868,0.09611300379037857,0.6838407516479492,1.146805763244629
46,0.9632525444030762,0.10377553105354309,0.7939109802246094,1.06288743019104
47,0.9618452191352844,0.10891587287187576,0.824355959892273,0.7934397459030151
48,0.9746677279472351,0.07587922364473343,0.8032786846160889,0.8353261947631836
49,0.989835798740387,0.03963437303900719,0.8079625368118286,1.0549049377441406
50,0.995152473449707,0.02282986417412758,0.8196721076965332,0.9849897623062134
51,0.9956215620040894,0.019551627337932587,0.8173301815986633,1.0809553861618042
52,0.9774823784828186,0.06750226020812988,0.7985948324203491,1.338302493095398
53,0.9599687457084656,0.1158691942691803,0.8056206107139587,1.0415494441986084
54,0.9707583785057068,0.08450578153133392,0.8313817381858826,0.9663926959037781
55,0.9854573607444763,0.05038458853960037,0.8266978859901428,1.0009655952453613
56,0.9865520000457764,0.04087471961975098,0.8126463890075684,1.0373821258544922
57,0.9893667101860046,0.03354345262050629,0.8126463890075684,1.0831594467163086
58,0.9960907101631165,0.015963580459356308,0.8220140337944031,1.032878041267395
59,0.9979671835899353,0.010743534192442894,0.8126463890075684,1.0785764455795288
60,0.9959343075752258,0.014320100657641888,0.800936758518219,1.0057635307312012
61,0.9968725442886353,0.013129334896802902,0.8173301815986633,1.0267482995986938
62,0.9831117987632751,0.0586792416870594,0.7915691137313843,1.3695956468582153
63,0.9574667811393738,0.1436159908771515,0.7962529063224792,1.179340124130249
64,0.9840500354766846,0.04780389368534088,0.8196721076965332,0.8999483585357666
65,0.989835798740387,0.03133869171142578,0.8196721076965332,1.106131672859192
66,0.9962470531463623,0.01494646817445755,0.8220140337944031,0.9526664614677429
67,0.9996872544288635,0.003946644254028797,0.8313817381858826,0.9999074339866638
68,0.9998436570167542,0.002585452748462558,0.8196721076965332,1.039528250694275
69,1.0,0.0016886892262846231,0.8220140337944031,1.0279951095581055
70,1.0,0.0010253677610307932,0.8266978859901428,1.0722579956054688
71,1.0,0.0009020456345751882,0.8266978859901428,1.1067427396774292
72,1.0,0.0007865743828006089,0.824355959892273,1.1328834295272827
73,1.0,0.0007867756648920476,0.8266978859901428,1.096134901046753
74,1.0,0.0009036697447299957,0.8126463890075684,1.2165662050247192
75,1.0,0.0005958160618320107,0.8149883151054382,1.179897427558899
76,1.0,0.0005046617588959634,0.824355959892273,1.157533049583435
77,1.0,0.0005814659525640309,0.8173301815986633,1.1687064170837402
